"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName","threshold"
"ENSG00000139793",1368.97396048113,1.33601996578168,0.198537496819096,6.72930800068987,1.70471864822149e-11,5.65760287678858e-10,"MBNL2",TRUE
"ENSG00000214114",407.03921224354,1.15406183726331,0.171508574938942,6.72888709893463,1.70965641049103e-11,5.66496961962704e-10,"MYCBP",TRUE
"ENSG00000183048",150.267360355343,-2.17688737940063,0.323572310343164,-6.72766893153478,1.72402626363635e-11,5.70351672804902e-10,"SLC25A10",TRUE
"ENSG00000116711",576.384090816356,1.37068290722184,0.203874531041361,6.72316890305322,1.77814258937624e-11,5.86393162148411e-10,"PLA2G4A",TRUE
"ENSG00000120509",676.331175278269,1.06412639590243,0.158663775016512,6.70680119511643,1.98936994019968e-11,6.51925287635877e-10,"PDZD11",TRUE
"ENSG00000197381",365.939162997547,-1.25843335038886,0.187654012055889,-6.70613613107332,1.99845301326529e-11,6.53873747291605e-10,"ADARB1",TRUE
"ENSG00000101935",383.721046591398,1.10852987212035,0.165423569589773,6.70116039007834,2.06770932595787e-11,6.75473319304295e-10,"AMMECR1",TRUE
"ENSG00000187764",49.1274041175544,-2.90710482478285,0.434251380704344,-6.69452062551326,2.16379766922414e-11,7.05756979999524e-10,"SEMA4D",TRUE
"ENSG00000148848",137.936738019282,1.60259233730409,0.239439562758323,6.69309749333974,2.18495462444632e-11,7.11544129417346e-10,"ADAM12",TRUE
"ENSG00000068912",1441.20743536336,1.20265895964973,0.179703941602327,6.69244619192123,2.19470460450844e-11,7.12507922102644e-10,"ERLEC1",TRUE
"ENSG00000152256",1038.6644127124,-1.43889255239507,0.215003388359002,-6.69241802828001,2.19512717349919e-11,7.12507922102644e-10,"PDK1",TRUE
"ENSG00000158828",527.13711330806,1.43798334102346,0.215065215394486,6.68626648147549,2.28935987853832e-11,7.40913642678505e-10,"PINK1",TRUE
"ENSG00000120805",1926.93699711888,1.02914300616228,0.153985346823874,6.68338272043116,2.33488731737161e-11,7.54476301839677e-10,"ARL1",TRUE
"ENSG00000010810",1792.71719279016,-1.23397327165199,0.184717059112169,-6.68034277712627,2.38384006239418e-11,7.67913362912203e-10,"FYN",TRUE
"ENSG00000233369",2443.10976161848,1.607246180136,0.240616211754945,6.6797086048919,2.39417819327256e-11,7.70053424447327e-10,"GTF2IP4",TRUE
"ENSG00000213468",142.675241107423,1.941346068341,0.291069975508254,6.66968849999422,2.56346934765142e-11,8.23233099287379e-10,"FIRRE",TRUE
"ENSG00000143226",32.702236362997,-3.93971619651839,0.590842016704614,-6.66796890730946,2.59367712256811e-11,8.31652593670223e-10,"FCGR2A",TRUE
"ENSG00000176903",692.394730432225,1.00625845513267,0.150971718699796,6.66521162903092,2.64284249642828e-11,8.44817842186475e-10,"PNMA1",TRUE
"ENSG00000114315",582.195649166395,-1.08017353641605,0.162129676812366,-6.66240479629244,2.69382822082151e-11,8.5979736260891e-10,"HES1",TRUE
"ENSG00000164970",1036.91259092779,2.18728335502294,0.328484899541864,6.65870290559334,2.762547124125e-11,8.80382372492558e-10,"FAM219A",TRUE
"ENSG00000163216",84.3055527727468,3.76217031344742,0.565831944547385,6.64891819859484,2.9525502479562e-11,9.36637020820443e-10,"SPRR2D",TRUE
"ENSG00000143369",4620.78438418724,1.26736516386953,0.190604610157617,6.64918420819677,2.94721955643205e-11,9.36637020820443e-10,"ECM1",TRUE
"ENSG00000141934",169.25221824093,-2.16704556993381,0.325984596406536,-6.64769315428414,2.97722153755782e-11,9.43028135042252e-10,"PLPP2",TRUE
"ENSG00000164418",171.636242140081,-1.48217793103884,0.223092903227844,-6.64376997024015,3.05759643720649e-11,9.67017070474318e-10,"GRIK2",TRUE
"ENSG00000166979",293.97197866319,1.64515486925197,0.247772853386697,6.63977044605608,3.14172053442505e-11,9.90616329477865e-10,"EVA1C",TRUE
"ENSG00000029639",316.145893873047,-1.21501350231125,0.183151736643473,-6.63391745324486,3.26892686669419e-11,1.02761649706848e-09,"TFB1M",TRUE
"ENSG00000069702",1053.84972854875,-1.40113623508208,0.211342973517756,-6.62967976536189,3.36415907842744e-11,1.05596089627387e-09,"TGFBR3",TRUE
"ENSG00000104324",616.068825869345,1.03139510846843,0.155726182478647,6.62313229575161,3.51666013578683e-11,1.10051397222326e-09,"CPQ",TRUE
"ENSG00000130779",3366.6612140004,1.17689383989319,0.17770625434933,6.62269228622469,3.52714782914665e-11,1.1010297463294e-09,"CLIP1",TRUE
"ENSG00000271204",463.771759597302,1.13594805503769,0.17198479193352,6.60493315872245,3.97696739050275e-11,1.22796969411642e-09,"",TRUE
"ENSG00000124151",1860.09155343741,1.07198562839288,0.162341252950227,6.60328541828823,4.02144227601849e-11,1.23986538338428e-09,"NCOA3",TRUE
"ENSG00000124788",1580.19866687564,1.17965981802966,0.17866788073948,6.60252874297953,4.04202873837786e-11,1.24437168338658e-09,"ATXN1",TRUE
"ENSG00000006327",393.860152841963,2.7927112952855,0.423435959288576,6.59535694601278,4.2423392584816e-11,1.30411260804238e-09,"TNFRSF12A",TRUE
"ENSG00000070087",4956.70833687938,1.19604555970242,0.181417784251053,6.59276908622853,4.31697758907221e-11,1.32510231091963e-09,"PFN2",TRUE
"ENSG00000144642",618.004155505688,1.61803182339873,0.245541703323317,6.58964160262498,4.40889557688455e-11,1.34934216759806e-09,"RBMS3",TRUE
"ENSG00000143171",220.882130617598,-2.90909740891616,0.442364296157199,-6.57624820580542,4.82466925855409e-11,1.47442458485021e-09,"RXRG",TRUE
"ENSG00000078900",333.961081339297,-1.63968803528788,0.249376228260619,-6.57515773145091,4.86016187851848e-11,1.48309654278305e-09,"TP73",TRUE
"ENSG00000274641",1398.2621630826,-1.5944309325132,0.2427184996491,-6.56905400625943,5.06359181670255e-11,1.54291492169173e-09,"H2BC17",TRUE
"ENSG00000084636",64.2555626301082,4.66499472490085,0.710726411827442,6.56369968425131,5.24888634981904e-11,1.59704071975078e-09,"COL16A1",TRUE
"ENSG00000145592",8643.59563866915,-1.24069955456281,0.189075646908311,-6.56192151051833,5.31187758478763e-11,1.61385062131405e-09,"RPL37",TRUE
"ENSG00000111252",4405.73953005082,-1.0793895062216,0.164542280362585,-6.55995227392657,5.38250023820151e-11,1.63055334250866e-09,"SH2B3",TRUE
"ENSG00000185269",38.3964837596778,-4.18985914016591,0.638905490010627,-6.55786999121924,5.45817611085941e-11,1.6510784688321e-09,"NOTUM",TRUE
"ENSG00000126550",29.3167065357631,-3.27592093190485,0.500607523682922,-6.54389072661995,5.9938600501098e-11,1.80526056595937e-09,"HTN1",TRUE
"ENSG00000147883",249.5916338052,2.00891160220484,0.307102107171231,6.54151031625689,6.09006322676208e-11,1.8315887124412e-09,"CDKN2B",TRUE
"ENSG00000116675",243.92276610304,2.87449120964449,0.43946022796028,6.54095871880425,6.11257039714647e-11,1.83570882157531e-09,"DNAJC6",TRUE
"ENSG00000006377",18.7520524199856,-3.43198066283417,0.525654708407158,-6.5289639908939,6.62261691254401e-11,1.98032398409243e-09,"DLX6",TRUE
"ENSG00000003249",430.32732055273,-1.62413765703544,0.248897202756132,-6.52533511445993,6.78496617158065e-11,2.02596368120464e-09,"DBNDD1",TRUE
"ENSG00000138279",1751.77742579826,1.32970863812078,0.203795967669339,6.5247053380283,6.81353483658336e-11,2.03158359176066e-09,"ANXA7",TRUE
"ENSG00000138078",2984.44134801544,1.06097438383547,0.162619167572183,6.52428861662035,6.83250328901062e-11,2.03432905070799e-09,"PREPL",TRUE
"ENSG00000104219",686.647510086731,1.01442365596587,0.155626648181683,6.5183159042377,7.11011293308372e-11,2.11396538874937e-09,"ZDHHC2",TRUE
"ENSG00000133460",611.265195684007,1.19256079540236,0.183053386245687,6.51482510026748,7.27744031131439e-11,2.1606326348777e-09,"SLC2A11",TRUE
"ENSG00000178662",214.499104441664,1.63415908832756,0.250896268555034,6.51328574051354,7.35244542824647e-11,2.17979612539848e-09,"CSRNP3",TRUE
"ENSG00000102359",113.414796739061,10.0043294105034,1.53688692382878,6.50947656290815,7.54131199340338e-11,2.22944715697182e-09,"SRPX2",TRUE
"ENSG00000183496",126.27783582142,-1.45237846249875,0.223164503013561,-6.50810699231361,7.61037090675846e-11,2.24667635182238e-09,"MEX3B",TRUE
"ENSG00000186197",42.0451446542039,-2.41687257610862,0.371522460391207,-6.50532022630259,7.75280492140178e-11,2.28548741402908e-09,"EDARADD",TRUE
"ENSG00000147416",5928.37546637377,1.12773115573796,0.173372258845367,6.50468052529556,7.7858666388959e-11,2.29199198429193e-09,"ATP6V1B2",TRUE
"ENSG00000174695",1945.80300599155,1.23601703558447,0.190100801897286,6.50190332312382,7.93100667209807e-11,2.33142512073157e-09,"TMEM167A",TRUE
"ENSG00000146776",909.15874999883,1.02976955460891,0.158465140980713,6.49839799615141,8.11798080762157e-11,2.37967589300209e-09,"ATXN7L1",TRUE
"ENSG00000164104",1027.12678866979,-1.27653600025672,0.196464676123355,-6.49753444458999,8.16470031431067e-11,2.39000960605145e-09,"HMGB2",TRUE
"ENSG00000131871",574.155221157942,1.10688131711795,0.170510441815109,6.49157497532134,8.49436188818587e-11,2.48302230678219e-09,"SELENOS",TRUE
"ENSG00000132429",478.052758108156,1.08513569612591,0.167206279318502,6.48980230018091,8.59490839186664e-11,2.50889468772107e-09,"POPDC3",TRUE
"ENSG00000102924",19.1187304629956,-3.96804026134499,0.612127821074712,-6.48237202220004,9.02916650289919e-11,2.63197046508287e-09,"CBLN1",TRUE
"ENSG00000229807",68.3829337519836,4.84259569407998,0.747910865226742,6.47482998206192,9.49187581663559e-11,2.75913076388171e-09,"XIST",TRUE
"ENSG00000116194",62.6531421064319,3.19757106552493,0.493918711043706,6.47388121573305,9.55170019572572e-11,2.7726536974835e-09,"ANGPTL1",TRUE
"ENSG00000145246",264.910306589011,2.01947278408755,0.312148727513723,6.46958518835791,9.827231574399e-11,2.84471056213367e-09,"ATP10D",TRUE
"ENSG00000134590",609.548003969848,1.2532256528982,0.193773233374476,6.46748589097589,9.96468413788482e-11,2.87650895847362e-09,"RTL8C",TRUE
"ENSG00000185088",1127.80438064148,1.01547998911363,0.157150222767063,6.46184250479128,1.03435724524428e-10,2.97352740763881e-09,"RPS27L",TRUE
"ENSG00000163618",502.574029386486,2.87285729973475,0.444648378445294,6.46096430122978,1.04037862876221e-10,2.98671782102782e-09,"CADPS",TRUE
"ENSG00000162616",736.710018959526,2.05608559590236,0.318289192756487,6.45980335711682,1.04839123290275e-10,3.00558047815119e-09,"DNAJB4",TRUE
"ENSG00000091164",1837.37518965737,1.0507642633441,0.162726577992616,6.4572381248734,1.06631046718442e-10,3.05275312596947e-09,"TXNL1",TRUE
"ENSG00000157985",1262.19291845628,-1.2265010306666,0.19041923388997,-6.44105642907538,1.18644747366175e-10,3.37813364017187e-09,"AGAP1",TRUE
"ENSG00000050555",93.5118536721938,-2.62959661893768,0.408528408864671,-6.43675338575722,1.22056001538965e-10,3.46579180391704e-09,"LAMC3",TRUE
"ENSG00000225830",878.409518959357,1.37888858805656,0.214337426226406,6.43326092103034,1.24894979746584e-10,3.54157982024258e-09,"ERCC6",TRUE
"ENSG00000143106",2238.77328551859,1.26957889130788,0.197371728155908,6.43242526764023,1.25583782150472e-10,3.55627335269041e-09,"PSMA5",TRUE
"ENSG00000101057",1491.12927568593,-1.44374636029704,0.224610081659049,-6.4277896594535,1.29472723675143e-10,3.66142538241158e-09,"MYBL2",TRUE
"ENSG00000204366",95.3540606737019,-1.81558406136506,0.282565530344026,-6.42535577200292,1.31561452679815e-10,3.7154522991229e-09,"ZBTB12",TRUE
"ENSG00000182718",11184.619698391,1.43847259820915,0.223980609534065,6.42230861502488,1.34222950500052e-10,3.78548678528022e-09,"ANXA2",TRUE
"ENSG00000275023",1328.36279016207,-1.39410630187128,0.217111252287834,-6.42116098166598,1.35238916267846e-10,3.80898580115467e-09,"MLLT6",TRUE
"ENSG00000171234",215.524514963792,2.16412766762797,0.337243295562261,6.41711101778875,1.38884645582717e-10,3.8989076108744e-09,"UGT2B7",TRUE
"ENSG00000131242",235.235516388217,-1.76300685124781,0.274749136383618,-6.41678759923821,1.39179889765404e-10,3.8989076108744e-09,"RAB11FIP4",TRUE
"ENSG00000140743",719.733726451772,1.23126489277134,0.191901901952238,6.41611615229217,1.39794804064244e-10,3.91087692121742e-09,"CDR2",TRUE
"ENSG00000286094",129.987585167756,-1.69824195103012,0.265448451365976,-6.39763367347259,1.57803316295665e-10,4.37505170129753e-09,NA,TRUE
"ENSG00000120029",601.297745648301,-1.20669644227434,0.188617566529726,-6.39758249709033,1.57856198031655e-10,4.37505170129753e-09,"ARMH3",TRUE
"ENSG00000232053",1281.98587211684,2.23489114954426,0.34941523775146,6.39608954642655,1.59406542463005e-10,4.41215293228944e-09,"",TRUE
"ENSG00000184270",736.517689925818,-1.46341905527309,0.229019913945891,-6.38992055345387,1.6597196279776e-10,4.58778202736197e-09,"H2AC21",TRUE
"ENSG00000197106",819.084502774946,-1.39772264791788,0.218766585981421,-6.38910481528738,1.66859661907979e-10,4.60621069335908e-09,"SLC6A17",TRUE
"ENSG00000101236",572.814160974261,-1.2840925218022,0.201170339439686,-6.38311057872021,1.73526506804676e-10,4.77702071870596e-09,"RNF24",TRUE
"ENSG00000186318",316.733516090618,1.17386204650141,0.183972795296213,6.38062842178043,1.76362758741155e-10,4.8301611270475e-09,"BACE1",TRUE
"ENSG00000112304",761.430297361171,1.18169124809977,0.185282555356464,6.37777931023416,1.79674168922735e-10,4.91439505077118e-09,"ACOT13",TRUE
"ENSG00000271533",451.32368951814,1.64692767198443,0.258544667009112,6.3699928180162,1.89037052089123e-10,5.14348595253459e-09,"",TRUE
"ENSG00000185130",785.761464299951,-1.91318719258898,0.300712574647349,-6.3621788840477,1.98911585461001e-10,5.398066750232e-09,"H2BC13",TRUE
"ENSG00000237836",39.1490571891598,-2.34528720812271,0.368669312383724,-6.3614928862906,1.99802164361752e-10,5.40815157094498e-09,"PHKA2-AS1",TRUE
"ENSG00000142168",2196.1750461857,1.36497658635487,0.214566020893862,6.36156918354782,1.99702921208727e-10,5.40815157094498e-09,"SOD1",TRUE
"ENSG00000188917",212.710072957139,1.74946349357442,0.275022231788334,6.36117117586648,2.00221157224872e-10,5.41246350049389e-09,"TRMT2B",TRUE
"ENSG00000260880",147.573366104198,-2.02651928991032,0.319372189453596,-6.34532171814155,2.21961106307617e-10,5.98462273953863e-09,"HCCAT5",TRUE
"ENSG00000130717",665.749283461381,-1.06995310731236,0.168830159245866,-6.33745245572027,2.33595258245396e-10,6.27395924271978e-09,"UCK1",TRUE
"ENSG00000274307",71.1872628112036,-2.05477492500673,0.324429194212039,-6.33350808640168,2.39648741168187e-10,6.41999879617912e-09,NA,TRUE
"ENSG00000129245",803.432343802211,1.16053870565349,0.183279526775618,6.33206952282399,2.41894438154209e-10,6.47184066753533e-09,"FXR2",TRUE
"ENSG00000197903",2646.0726171521,-1.41912349667202,0.224257672362746,-6.3280934013108,2.48208892919859e-10,6.62377688378452e-09,"H2BC12",TRUE
"ENSG00000204410",848.000625462469,-1.38590039184207,0.219149067358574,-6.32400771103648,2.54864998031463e-10,6.79270625188204e-09,"MSH5",TRUE
"ENSG00000085999",575.78607317437,-1.0109171008355,0.159889516477468,-6.32259777318148,2.57202176824825e-10,6.84624236191953e-09,"RAD54L",TRUE
"ENSG00000184785",49.2181630940971,4.16790840132132,0.659613053223024,6.31871728577222,2.63743267274576e-10,7.01139945986826e-09,"SMIM10",TRUE
"ENSG00000179222",2968.99484769474,1.79295515036037,0.283896070993695,6.31553351226264,2.69231034060883e-10,7.14816969668397e-09,"MAGED1",TRUE
"ENSG00000105821",1638.368047447,1.67258479756198,0.264965723639349,6.31245722876433,2.74639379717015e-10,7.27323246767729e-09,"DNAJC2",TRUE
"ENSG00000113369",208.549887221843,1.40532619645461,0.222933580985748,6.30378873492572,2.90456346574454e-10,7.68234920723956e-09,"ARRDC3",TRUE
"ENSG00000116991",1275.79032919323,-1.14238855949009,0.181293533915278,-6.30131993578958,2.95121499408887e-10,7.794346918841e-09,"SIPA1L2",TRUE
"ENSG00000198598",90.8356841699475,-1.62459310904411,0.257824717943155,-6.30115344255822,2.95438732649669e-10,7.794346918841e-09,"MMP17",TRUE
"ENSG00000276649",143.070761043296,-1.22347208209246,0.194253047362354,-6.29834176969296,3.00846611351143e-10,7.92698492260497e-09,"",TRUE
"ENSG00000154122",397.165881779857,-1.25521705060178,0.199329980737965,-6.29718141723931,3.03106464668863e-10,7.97644562705613e-09,"ANKH",TRUE
"ENSG00000049618",6182.81243379562,-1.0149462631681,0.161197755486959,-6.29628036756513,3.0487273635933e-10,8.00715882675575e-09,"ARID1B",TRUE
"ENSG00000080503",1052.83681690271,1.0130704330096,0.161429238487009,6.27563161732395,3.48217764617167e-10,9.11753096752636e-09,"SMARCA2",TRUE
"ENSG00000070010",2996.06617780878,1.373517139855,0.218928836339152,6.27380642414425,3.52326503947971e-10,9.21353700788408e-09,"UFD1",TRUE
"ENSG00000171195",9.6528982917614,-7.9701888757983,1.27411080097462,-6.25549117839795,3.96266742351474e-10,1.02979943193135e-08,"MUC7",TRUE
"ENSG00000277147",103.719341545077,1.6020811564809,0.256133186224265,6.25487536424956,3.97833496628057e-10,1.03258352885703e-08,"LINC00869",TRUE
"ENSG00000116729",998.164937449304,-1.20068370738644,0.191981930847466,-6.25414955504543,3.99687865048893e-10,1.03610627902351e-08,"WLS",TRUE
"ENSG00000167994",129.62730481296,-1.83641198176018,0.293656018965974,-6.25361601041443,4.01056395432699e-10,1.03836240914389e-08,"RAB3IL1",TRUE
"ENSG00000058453",1428.23489505144,-1.7424787985346,0.278722500007308,-6.25166177287056,4.06108142340979e-10,1.05013720876808e-08,"CROCC",TRUE
"ENSG00000138166",310.858367230378,1.63680774212451,0.261875241348492,6.25033406631335,4.0957567345504e-10,1.0577913489653e-08,"DUSP5",TRUE
"ENSG00000285576",122.402144373473,2.0015659550583,0.320652432589017,6.24216675637614,4.31550501848224e-10,1.11178931514471e-08,"",TRUE
"ENSG00000084444",546.620263595705,-1.02696495755673,0.164638319241412,-6.23770311971464,4.44042343847949e-10,1.14115049697644e-08,"FAM234B",TRUE
"ENSG00000033100",760.554300724484,1.71991453897915,0.275956165549595,6.23256427539412,4.58861167800596e-10,1.17633265182042e-08,"CHPF2",TRUE
"ENSG00000134153",987.959878408856,1.38836235307924,0.222859880519616,6.22975454281928,4.67166539067791e-10,1.19615294929372e-08,"EMC7",TRUE
"ENSG00000091136",2544.23701284234,1.83606675216631,0.29483182534545,6.22750529056697,4.73920741952185e-10,1.21047256173621e-08,"LAMB1",TRUE
"ENSG00000175073",1837.48369795674,1.12385387841924,0.180479047046989,6.22706013139927,4.75268747912987e-10,1.21242977282772e-08,"VCPIP1",TRUE
"ENSG00000123374",12415.8025342346,-1.06116588645197,0.170518159730206,-6.22318401823563,4.87165418564792e-10,1.24125937087132e-08,"CDK2",TRUE
"ENSG00000196584",525.29917180977,-1.20748634279888,0.194098727676264,-6.22099050959695,4.94026049875004e-10,1.25720279993832e-08,"XRCC2",TRUE
"ENSG00000160233",16.2221730566289,-5.41794307561886,0.871168116289331,-6.21917053013389,4.99789890721593e-10,1.27031962224627e-08,"LRRC3",TRUE
"ENSG00000249550",102.698803245874,2.23443405658129,0.359359962823969,6.2178158051397,5.04122834659806e-10,1.27977199999752e-08,"LINC01234",TRUE
"ENSG00000112379",353.791539668926,-1.74115668959201,0.280135905426478,-6.21539993933044,5.11940880702432e-10,1.29646073336574e-08,"ARFGEF3",TRUE
"ENSG00000006607",6518.23610650503,-1.09045147666609,0.175597584184242,-6.20994577876401,5.30028863479289e-10,1.3390135239558e-08,"FARP2",TRUE
"ENSG00000133872",2450.55577783211,1.09262879999848,0.176001370081907,6.20806985474031,5.36393087473225e-10,1.35181435660423e-08,"SARAF",TRUE
"ENSG00000144026",41.8202908629203,-2.73602746194035,0.440837581184345,-6.2064297117995,5.42018459882567e-10,1.36269586741525e-08,"ZNF514",TRUE
"ENSG00000101695",273.09530971972,-1.22510998305956,0.197543571440664,-6.20172032997564,5.58492607617966e-10,1.4024220395149e-08,"RNF125",TRUE
"ENSG00000151150",812.054017845007,-1.64386564396231,0.265085644585789,-6.20126241287392,5.60120294774465e-10,1.40481674893976e-08,"ANK3",TRUE
"ENSG00000120162",821.422641536975,-1.3894603709629,0.224193747375924,-6.19758752073081,5.73351583353383e-10,1.43627328128019e-08,"MOB3B",TRUE
"ENSG00000186376",106.365611592175,1.67097832546277,0.269816892551403,6.19300856096115,5.90265218022431e-10,1.4733302603621e-08,"ZNF75D",TRUE
"ENSG00000175592",98.1666255071869,3.90826865761772,0.631147600876974,6.19232118158608,5.92845909032312e-10,1.47800172680041e-08,"FOSL1",TRUE
"ENSG00000140941",3064.6064819761,1.08102460907427,0.174698700581635,6.18793731994083,6.09565552540826e-10,1.5178692050246e-08,"MAP1LC3B",TRUE
"ENSG00000132334",56.5402713343223,5.12906316740393,0.829097606964917,6.18632007174635,6.15849031849773e-10,1.53168562312804e-08,"PTPRE",TRUE
"ENSG00000143469",1434.38023671833,-1.09639981607699,0.177391896829207,-6.18066459446339,6.38323050074083e-10,1.58380107257667e-08,"SYT14",TRUE
"ENSG00000197183",1697.12048709817,-1.41287016557556,0.228652241785442,-6.17912229743779,6.44589497209147e-10,1.59744759819656e-08,"NOL4L",TRUE
"ENSG00000173230",5982.85048149433,1.1253685660506,0.182244222976193,6.17505755558356,6.61393721821995e-10,1.63714583731758e-08,"GOLGB1",TRUE
"ENSG00000264343",940.302651512939,1.31952162501085,0.213780675115886,6.17231480018277,6.72973364814064e-10,1.65989477745026e-08,"NOTCH2NLA",TRUE
"ENSG00000128595",16008.7247104603,1.03717719884187,0.168516787329343,6.15474111083571,7.52002362294339e-10,1.85044075973301e-08,"CALU",TRUE
"ENSG00000174371",851.185982294949,-1.25827495865342,0.204465906018164,-6.15395976354925,7.55718649888547e-10,1.85739246473787e-08,"EXO1",TRUE
"ENSG00000260400",45.6110751541481,-2.01817999345573,0.328213649274003,-6.14898252379164,7.79815698461291e-10,1.90986119710108e-08,"",TRUE
"ENSG00000159958",116.639570352588,-1.47105541142611,0.239312989680345,-6.14699358104643,7.89653233908589e-10,1.93168458933366e-08,"TNFRSF13C",TRUE
"ENSG00000104213",41.4087608125196,3.57359375402824,0.581840705582714,6.1418764959892,8.15522575995589e-10,1.99029526099532e-08,"PDGFRL",TRUE
"ENSG00000173846",483.30222760866,1.86149600797423,0.303463539178984,6.1341669348828,8.56065906125648e-10,2.08436046909705e-08,"PLK3",TRUE
"ENSG00000236901",52.5672565677654,-2.02203412703367,0.329825119025961,-6.13062502032938,8.75344990961427e-10,2.12633336848695e-08,"MIR600HG",TRUE
"ENSG00000120913",73.5867589085081,-2.45452521614609,0.400844622592625,-6.12338317094154,9.16090325769657e-10,2.22271880904438e-08,"PDLIM2",TRUE
"ENSG00000124224",345.364654657935,1.07073725498304,0.174886661898387,6.12246379089312,9.21393598341429e-10,2.2329866717014e-08,"PPP4R1L",TRUE
"ENSG00000171217",19.158683429003,-3.23291677335337,0.528103053279559,-6.12175361092256,9.25510623759285e-10,2.24035916613136e-08,"CLDN20",TRUE
"ENSG00000126790",451.060892902471,1.35519992593542,0.221413028752468,6.12068735779086,9.31725568662331e-10,2.25278704200236e-08,"L3HYPDH",TRUE
"ENSG00000074317",111.256531076798,-2.57481433542096,0.420759055370132,-6.11945079388954,9.38984194600778e-10,2.26770667252253e-08,"SNCB",TRUE
"ENSG00000151276",37.5191737296197,-2.18111187572035,0.356603912841931,-6.11634308310901,9.57470755684819e-10,2.30967656134062e-08,"MAGI1",TRUE
"ENSG00000173272",301.083661547507,-1.11577838945048,0.182569915832343,-6.11151286543355,9.86910445180292e-10,2.37794075126562e-08,"MZT2A",TRUE
"ENSG00000130675",82.1499449047767,-2.53258360347178,0.414554290734464,-6.10917233297674,1.00149142441913e-09,2.41028686694499e-08,"MNX1",TRUE
"ENSG00000234771",48.4465257341766,-1.87822854129678,0.307500931801191,-6.10804178802005,1.00860949061993e-09,2.42182476998855e-08,"SLC25A25-AS1",TRUE
"ENSG00000137266",859.144330072053,-1.17032163614679,0.191685690261368,-6.10541994319469,1.0253073770174e-09,2.45908588628271e-08,"SLC22A23",TRUE
"ENSG00000130038",65.9091833276461,5.62691754186897,0.921979836317774,6.10308091372355,1.0404313665105e-09,2.4896292239738e-08,"CRACR2A",TRUE
"ENSG00000087086",7212.26484995474,1.32848954888319,0.217706329989525,6.1022091041042,1.04612388845708e-09,2.50038005541542e-08,"FTL",TRUE
"ENSG00000167889",312.696152458969,-1.54461769108512,0.253411954591737,-6.09528344301514,1.09243710044008e-09,2.60510000542016e-08,"MGAT5B",TRUE
"ENSG00000136942",2971.59749291124,-1.11596475822792,0.183113791040715,-6.09437853853283,1.09863411361058e-09,2.61688367952819e-08,"RPL35",TRUE
"ENSG00000198780",135.982484492256,-1.5822183141227,0.259942853706321,-6.08679289144936,1.15194826328313e-09,2.73761752603728e-08,"FAM169A",TRUE
"ENSG00000177576",338.706495433522,1.21831539592204,0.200419678894993,6.07882121475886,1.21069254573409e-09,2.86416050376729e-08,"C18orf32",TRUE
"ENSG00000051108",880.430294836456,1.12567535934286,0.185220279826048,6.07749518789222,1.22074343093704e-09,2.88466378544101e-08,"HERPUD1",TRUE
"ENSG00000117450",5064.00103588513,1.02367397189711,0.168482355399177,6.07585268778901,1.23330591583275e-09,2.91104891254657e-08,"PRDX1",TRUE
"ENSG00000073060",2853.47900522428,-1.11789664585531,0.184021600671129,-6.07481209694036,1.24132988285803e-09,2.92336693994656e-08,"SCARB1",TRUE
"ENSG00000111275",1265.79873381181,1.24939383981419,0.205667133314185,6.074834708303,1.24115498758586e-09,2.92336693994656e-08,"ALDH2",TRUE
"ENSG00000115935",156.425177210746,2.44758230198193,0.403200652944969,6.07038278362111,1.27605726687814e-09,3.00175909213027e-08,"WIPF1",TRUE
"ENSG00000119042",2178.92658851621,1.05776368378723,0.174466573873598,6.06284436211597,1.33735065334531e-09,3.13532759471573e-08,"SATB2",TRUE
"ENSG00000105974",1020.03155285009,1.45177330947064,0.23948982886444,6.06194140416874,1.34488214161295e-09,3.14944197702215e-08,"CAV1",TRUE
"ENSG00000205002",187.67678805888,8.79824969998555,1.45152101956974,6.06140013225128,1.34941664315161e-09,3.15651421734745e-08,"AARD",TRUE
"ENSG00000107175",220.995125732168,1.24102132036145,0.205012504791783,6.05339328750638,1.41826037239371e-09,3.30641864445522e-08,"CREB3",TRUE
"ENSG00000120910",270.469820645323,1.43643648614285,0.237344046985797,6.05212772085585,1.42945061238421e-09,3.32394740050104e-08,"PPP3CC",TRUE
"ENSG00000050130",1240.96073694012,1.1939860963234,0.197287777502415,6.05200236648609,1.43056367826957e-09,3.32394740050104e-08,"JKAMP",TRUE
"ENSG00000109680",239.244891994084,1.53327306348057,0.253477559191416,6.04894992823684,1.45792959161865e-09,3.3762409498351e-08,"TBC1D19",TRUE
"ENSG00000123146",1419.29996885704,1.15116072156223,0.190422087597437,6.04531089899533,1.49122161879133e-09,3.4456808180542e-08,"ADGRE5",TRUE
"ENSG00000287439",572.283460211953,1.95075085060694,0.323051263314837,6.03851794476901,1.55536133299652e-09,3.58990486182874e-08,"",TRUE
"ENSG00000184160",109.392763167678,-2.373147601532,0.393198249560258,-6.03549889702222,1.58472312022176e-09,3.6536282380157e-08,"ADRA2C",TRUE
"ENSG00000232034",29.7524811507163,-2.74274881158166,0.454523972226838,-6.03433257468066,1.59621025877624e-09,3.67604576943806e-08,"",TRUE
"ENSG00000197893",26.6522213418155,-3.16604394106415,0.524877950161612,-6.03196217347158,1.61980699437653e-09,3.72627123364191e-08,"NRAP",TRUE
